Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude_meters,VpsAltitude(feet),VpsAltitude_meters,Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
1181,225.3,3m 45.3s,39.23048778,-77.255667,GPS POI,272.0,82.9,0.0,0.0,0.0,0.0,156.5,47.7,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,0,0,0,-3.4,6.1,115.9,1024,1024,1024,1024,1024,,,,,
1182,225.4,3m 45.4s,39.23048783,-77.25566696,GPS POI,272.0,82.9,0.0,0.0,0.0,0.0,156.5,47.7,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,0,0,0,-2.9,6.2,115.9,1024,1024,1024,1024,1024,,,,,
1183,225.5,3m 45.5s,39.23048789,-77.25566694,GPS POI,272.0,82.9,0.0,0.0,0.0,0.0,156.5,47.7,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,0,0,0,-2.1,6.9,116.2,1024,1024,1024,1024,1024,,,,,
1184,225.7,3m 45.7s,39.23048798,-77.25566693,GPS POI,272.3,83.0,0.0,0.0,0.0,0.0,156.5,47.7,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,0,-0.1,0,-2.5,10.6,116.3,1024,1024,1024,1024,1024,,,,,
1185,225.8,3m 45.8s,39.23048796,-77.255667,GPS POI,272.3,83.0,0.0,0.0,0.0,0.0,156.5,47.7,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,0,-0.1,0,-3.1,12.3,116.3,1024,1024,1024,1024,1024,,,,,
1186,225.9,3m 45.9s,39.23048786,-77.25566718,GPS POI,272.3,83.0,0.0,0.0,0.0,0.0,156.5,47.7,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,-0.1,-0.2,0,-3.2,12.9,116.3,1024,1024,1024,1024,1024,,,,,
1187,226,3m 46s,39.23048765,-77.25566741,GPS POI,272.3,83.0,0.0,0.0,0.0,0.0,156.6,47.7,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,-0.3,-0.2,0,-3.3,12.5,116.1,1024,1024,1024,1024,1024,,,,,
1188,226.1,3m 46.1s,39.23048736,-77.2556677,GPS POI,272.3,83.0,0.0,0.0,0.0,0.0,156.7,47.8,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,-0.3,-0.2,0,-3.4,12,116.1,1024,1024,1024,1024,1024,,,,,
1189,226.2,3m 46.2s,39.23048699,-77.25566805,GPS POI,272.3,83.0,0.0,0.0,1.5,0.7,156.8,47.8,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,-0.4,-0.3,0,-3.4,11.7,116.1,1024,1024,1024,1024,1024,,,,,
1190,226.3,3m 46.3s,39.23048654,-77.25566845,GPS POI,272.3,83.0,0.0,0.0,1.5,0.7,157.0,47.8,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,-0.5,-0.3,0,-3.2,11.2,116,1024,1024,1024,1024,1024,,,,,
1191,226.4,3m 46.4s,39.23048603,-77.2556689,GPS POI,272.3,83.0,0.0,0.0,1.5,0.7,157.1,47.9,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,-0.6,-0.3,0,-3.2,10.5,116,1024,1024,1024,1024,1024,,,,,
1192,226.5,3m 46.5s,39.23048548,-77.25566938,GPS POI,272.3,83.0,0.0,0.0,1.8,0.8,157.3,47.9,39.23055476,-77.25511997,16,83,15.706,0.02,3.921,3.921,3.923,3.941,-0.7,-0.4,0,-3.2,10,115.8,1024,1024,1024,1024,1024,,,,,
1193,226.6,3m 46.6s,39.23048488,-77.25566991,GPS POI,272.3,83.0,0.0,0.0,1.5,0.7,157.5,48.0,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.7,-0.4,0,-3.1,9.6,115.7,1024,1024,1024,1024,1024,,,,,
1194,226.7,3m 46.7s,39.23048424,-77.25567047,GPS POI,272.3,83.0,0.0,0.0,1.5,0.7,157.7,48.1,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.7,-0.4,0,-3.1,9,115.5,1024,1024,1024,1024,1024,,,,,
1195,226.8,3m 46.8s,39.23048358,-77.25567105,GPS POI,272.3,83.0,0.0,0.0,1.8,0.8,157.9,48.1,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.8,-0.4,0,-3.3,8.7,115.3,1024,1024,1024,1024,1024,,,,,
1196,226.9,3m 46.9s,39.23048289,-77.25567164,GPS POI,272.3,83.0,0.0,0.0,2.1,0.9,158.1,48.2,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.8,-0.4,0,-3.4,8.5,115.2,1024,1024,1024,1024,1024,,,,,
1197,227,3m 47s,39.23048221,-77.25567225,GPS POI,272.3,83.0,0.0,0.0,1.8,0.8,158.3,48.2,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.8,-0.4,0,-3.6,8.2,115,1024,1024,1024,1024,1024,,,,,
1198,227.2,3m 47.2s,39.23048079,-77.25567347,GPS POI,272.3,83.0,0.0,0.0,2.1,0.9,158.7,48.4,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.9,-0.4,0,-3.5,8.1,114.7,1024,1024,1024,1024,1024,,,,,
1199,227.3,3m 47.3s,39.23048003,-77.25567404,GPS POI,272.3,83.0,0.0,0.0,2.0,0.9,158.9,48.4,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.9,-0.4,0,-3.7,7.8,114.5,1024,1024,1024,1024,1024,,,,,
1200,227.4,3m 47.4s,39.23047929,-77.2556746,GPS POI,272.6,83.1,0.0,0.0,2.1,0.9,159.1,48.5,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.9,-0.4,0,-3.8,7.8,114.4,1024,1024,1024,1024,1024,,,,,
1201,227.5,3m 47.5s,39.23047853,-77.25567515,GPS POI,272.6,83.1,0.0,0.0,2.1,0.9,159.3,48.6,39.23055476,-77.25511997,16,83,15.713,0.008,3.926,3.926,3.927,3.934,-0.9,-0.4,0,-3.4,8,114.2,1024,1024,1024,1024,1024,,,,,
1202,227.6,3m 47.6s,39.23047775,-77.25567564,GPS POI,272.6,83.1,0.0,0.0,2.1,0.9,159.5,48.6,39.23055476,-77.25511997,16,83,15.699,0.006,3.923,3.923,3.924,3.929,-0.9,-0.4,0,-3.1,7.7,114,1024,1024,1024,1024,1024,,,,,
1203,227.7,3m 47.7s,39.23047695,-77.2556761,GPS POI,272.6,83.1,0.0,0.0,2.1,0.9,159.7,48.7,39.23055476,-77.25511997,16,83,15.699,0.006,3.923,3.923,3.924,3.929,-0.9,-0.3,0,-2.8,7.7,113.8,1024,1024,1024,1024,1024,,,,,
1204,227.8,3m 47.8s,39.23047614,-77.25567652,GPS POI,272.6,83.1,0.0,0.0,2.4,1.1,159.9,48.7,39.23055476,-77.25511997,16,83,15.699,0.006,3.923,3.923,3.924,3.929,-0.9,-0.3,0,-2.4,7.9,113.6,1024,1024,1024,1024,1024,,,,,
1205,227.9,3m 47.9s,39.2304753,-77.25567695,GPS POI,272.6,83.1,0.0,0.0,2.1,0.9,160.0,48.8,39.23055476,-77.25511997,16,83,15.699,0.006,3.923,3.923,3.924,3.929,-0.9,-0.3,0,-2.1,7.7,113.4,1024,1024,1024,1024,1024,,,,,
1206,228,3m 48s,39.23047448,-77.25567733,GPS POI,272.6,83.1,0.0,0.0,2.1,0.9,160.2,48.8,39.23055476,-77.25511997,16,83,15.699,0.006,3.923,3.923,3.924,3.929,-0.9,-0.3,0,-1.8,7.7,113.2,1024,1024,1024,1024,1024,,,,,
1207,228.1,3m 48.1s,39.23047366,-77.2556777,GPS POI,272.6,83.1,0.0,0.0,2.4,1.1,160.4,48.9,39.23055476,-77.25511997,16,83,15.699,0.006,3.923,3.923,3.924,3.929,-0.9,-0.3,0,-1.6,7.9,113,1024,1024,1024,1024,1024,,,,,
1208,229.8,3m 49.8s,39.23045871,-77.2556845,GPS POI,272.6,83.1,0.0,0.0,2.3,1.0,163.3,49.8,39.23055476,-77.25511997,16,83,15.712,0.009,3.925,3.925,3.928,3.934,-1,-0.4,0,-1.5,6.2,110.4,1024,1024,1024,1024,1024,,,,,Downlink Restored (after 0m 1.7s)
1209,233.3,3m 53.3s,39.23043028,-77.25569662,GPS POI,272.3,83.0,0.0,0.0,2.2,1.0,169.2,51.6,39.23055476,-77.25511997,16,82,15.711,0.01,3.924,3.925,3.928,3.934,-1,-0.3,0,-2.7,8.4,104.9,1024,1024,1024,1024,1024,,,,,Downlink Restored (after 0m 3.5s)
1210,236.6,3m 56.6s,39.23039895,-77.25570842,GPS POI,272.0,82.9,0.0,0.0,2.3,1.0,175.7,53.6,39.23055476,-77.25511997,15,82,15.688,0.007,3.919,3.921,3.922,3.926,-1,-0.3,0,-3.7,5.7,99.5,1024,1024,1024,1024,1024,,,,,Downlink Restored (after 0m 3.3s)
1211,237.1,3m 57.1s,39.23039401,-77.25570995,GPS POI,272.0,82.9,0.0,0.0,2.5,1.1,176.7,53.9,39.23055476,-77.25511997,15,82,15.688,0.007,3.919,3.921,3.922,3.926,-1.1,-0.2,0,-3.3,4.9,98.7,1024,1024,1024,1024,1024,,,,,
1212,237.3,3m 57.3s,39.23039199,-77.25571043,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,177.1,54.0,39.23055476,-77.25511997,15,82,15.688,0.007,3.919,3.921,3.922,3.926,-1.1,-0.2,0,-3.7,5.2,98.3,1024,1024,1024,1024,1024,,,,,
1213,237.4,3m 57.4s,39.23039099,-77.25571065,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,177.3,54.0,39.23055476,-77.25511997,15,82,15.688,0.007,3.919,3.921,3.922,3.926,-1.1,-0.1,0,-4.3,5.9,98.1,1024,1024,1024,1024,1024,,,,,
1214,237.5,3m 57.5s,39.23038996,-77.25571085,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,177.5,54.1,39.23055476,-77.25511997,15,82,15.688,0.007,3.919,3.921,3.922,3.926,-1.1,-0.1,0,-4,5.9,98,1024,1024,1024,1024,1024,,,,,
1215,237.6,3m 57.6s,39.23038893,-77.25571102,GPS POI,272.0,82.9,0.0,0.0,2.8,1.3,177.6,54.1,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1.1,-0.1,0,-4.1,5.3,97.8,1024,1024,1024,1024,1024,,,,,
1216,237.7,3m 57.7s,39.23038788,-77.25571117,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,177.8,54.2,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1.1,0,0,-3.8,5,97.7,1024,1024,1024,1024,1024,,,,,
1217,237.8,3m 57.8s,39.23038684,-77.25571126,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,178.0,54.2,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1.2,0,0,-2.9,5.1,97.6,1024,1024,1024,1024,1024,,,,,
1218,237.9,3m 57.9s,39.23038579,-77.25571134,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,178.1,54.3,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1.2,0,0,-2.6,4.9,97.3,1024,1024,1024,1024,1024,,,,,
1219,238,3m 58s,39.23038474,-77.25571143,GPS POI,272.0,82.9,0.0,0.0,2.8,1.3,178.3,54.3,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1.1,0,0,-3.8,3.9,97,1024,1024,1024,1024,1024,,,,,
1220,238.1,3m 58.1s,39.2303837,-77.2557115,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,178.4,54.4,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1.1,0,0,-3.9,3.8,96.7,1024,1024,1024,1024,1024,,,,,
1221,238.3,3m 58.3s,39.2303817,-77.25571143,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,178.7,54.5,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1.1,0,0,-2.4,4.4,96.3,1024,1024,1024,1024,1024,,,,,
1222,238.4,3m 58.4s,39.23038075,-77.25571133,GPS POI,272.0,82.9,0.0,0.0,2.3,1.0,178.8,54.5,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1,0,0,-2.6,4.6,96.2,1024,1024,1024,1024,1024,,,,,
1223,238.5,3m 58.5s,39.23037982,-77.25571119,GPS POI,272.0,82.9,0.0,0.0,2.4,1.1,178.8,54.5,39.23055476,-77.25511997,16,82,15.707,0.008,3.924,3.924,3.927,3.932,-1,0.1,0,-1.4,5.2,96.1,1024,1024,1024,1024,1024,,,,,
1224,238.6,3m 58.6s,39.23037891,-77.255711,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,178.9,54.5,39.23055476,-77.25511997,16,82,15.724,0.008,3.928,3.929,3.931,3.936,-1,0.1,0,0,5.7,96,1024,1024,1024,1024,1024,,,,,
1225,238.7,3m 58.7s,39.23037799,-77.25571083,GPS POI,271.7,82.8,0.0,0.0,2.6,1.2,179.0,54.6,39.23055476,-77.25511997,16,82,15.724,0.008,3.928,3.929,3.931,3.936,-1,0.1,0,-0.2,5.8,95.8,1024,1024,1024,1024,1024,,,,,
1226,238.8,3m 58.8s,39.2303771,-77.25571069,GPS POI,271.7,82.8,0.0,0.0,2.6,1.2,179.1,54.6,39.23055476,-77.25511997,16,82,15.724,0.008,3.928,3.929,3.931,3.936,-1,0.1,0,0,5.7,95.7,1024,1024,1024,1024,1024,,,,,
1227,239,3m 59s,39.23037539,-77.25571045,GPS POI,271.7,82.8,0.0,0.0,2.1,0.9,179.2,54.6,39.23055476,-77.25511997,16,82,15.724,0.008,3.928,3.929,3.931,3.936,-0.9,0,0,0.9,6.3,95.5,1024,1024,1024,1024,1024,,,,,
1228,239.2,3m 59.2s,39.23037372,-77.25571015,GPS POI,271.7,82.8,0.0,0.0,2.1,0.9,179.4,54.7,39.23055476,-77.25511997,15,82,15.724,0.008,3.928,3.929,3.931,3.936,-1,0.1,0,0.1,9.4,95.1,1024,1024,1024,1024,1024,,,,,
1229,239.3,3m 59.3s,39.23037279,-77.25570992,GPS POI,271.7,82.8,0.0,0.0,2.2,1.0,179.4,54.7,39.23055476,-77.25511997,15,82,15.724,0.008,3.928,3.929,3.931,3.936,-1,0.1,0,2.7,8.4,95.2,1024,1024,1024,1024,1024,,,,,
1230,239.5,3m 59.5s,39.2303709,-77.2557095,GPS POI,272.0,82.9,0.0,0.0,2.4,1.1,179.6,54.7,39.23055476,-77.25511997,15,82,15.724,0.008,3.928,3.929,3.931,3.936,-1,0.1,0,3.4,7.1,94.9,1024,1024,1024,1024,1024,,,,,
1231,239.6,3m 59.6s,39.23036995,-77.2557093,GPS POI,272.0,82.9,0.0,0.0,2.5,1.1,179.7,54.8,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-1,0.1,0,3.7,6.6,94.7,1024,1024,1024,1024,1024,,,,,
1232,239.7,3m 59.7s,39.23036902,-77.25570914,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,179.7,54.8,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-1,0.1,0,3.9,6.4,94.5,1024,1024,1024,1024,1024,,,,,
1233,239.8,3m 59.8s,39.23036813,-77.25570901,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,179.8,54.8,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-1,0,0,3.4,6.5,94.3,1024,1024,1024,1024,1024,,,,,
1234,239.9,3m 59.9s,39.23036727,-77.2557089,GPS POI,272.0,82.9,0.0,0.0,2.6,1.2,179.9,54.8,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,3.2,7.1,94,1024,1024,1024,1024,1024,,,,,
1235,240,4m 0s,39.23036644,-77.2557088,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,180.0,54.9,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,3.6,7.6,93.9,1024,1024,1024,1024,1024,,,,,
1236,240.1,4m 0.1s,39.23036561,-77.25570871,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,180.1,54.9,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,4.4,7.7,93.8,1024,1024,1024,1024,1024,,,,,
1237,240.2,4m 0.2s,39.23036483,-77.25570864,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,180.2,54.9,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,4.4,7.3,93.6,1024,1024,1024,1024,1024,,,,,
1238,240.3,4m 0.3s,39.23036406,-77.25570861,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,180.3,55.0,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,4.1,7.7,93.4,1024,1024,1024,1024,1024,,,,,
1239,240.4,4m 0.4s,39.23036333,-77.25570859,GPS POI,272.0,82.9,0.0,0.0,1.8,0.8,180.4,55.0,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,3.4,8.1,93.2,1024,1024,1024,1024,1024,,,,,
1240,240.5,4m 0.5s,39.23036258,-77.25570858,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,180.5,55.0,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,3.6,8.1,93,1024,1024,1024,1024,1024,,,,,
1241,240.6,4m 0.6s,39.23036184,-77.25570856,GPS POI,272.0,82.9,0.0,0.0,1.8,0.8,180.6,55.0,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,3.7,8.3,92.9,1024,1024,1024,1024,1024,,,,,
1242,240.8,4m 0.8s,39.23036033,-77.25570859,GPS POI,272.0,82.9,0.0,0.0,2.0,0.9,180.8,55.1,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.8,0,0,3.6,8.4,92.6,1024,1024,1024,1024,1024,,,,,
1243,240.9,4m 0.9s,39.23035958,-77.25570867,GPS POI,272.0,82.9,0.0,0.0,2.0,0.9,180.9,55.2,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.8,0,0,3.2,8.2,92.5,1024,1024,1024,1024,1024,,,,,
1244,241,4m 1s,39.23035883,-77.25570877,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,181.1,55.2,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,2.8,8.2,92.4,1024,1024,1024,1024,1024,,,,,
1245,241.1,4m 1.1s,39.23035808,-77.25570888,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,181.2,55.2,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,2.6,7.9,92.3,1024,1024,1024,1024,1024,,,,,
1246,241.2,4m 1.2s,39.23035733,-77.25570899,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,181.4,55.3,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,1.6,7.1,92.1,1024,1024,1024,1024,1024,,,,,
1247,241.3,4m 1.3s,39.23035656,-77.25570906,GPS POI,272.0,82.9,0.0,0.0,1.8,0.8,181.5,55.3,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,0.9,6.9,91.9,1024,1024,1024,1024,1024,,,,,
1248,241.4,4m 1.4s,39.23035585,-77.25570913,GPS POI,272.0,82.9,0.0,0.0,1.8,0.8,181.6,55.4,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,1.2,7.3,91.9,1024,1024,1024,1024,1024,,,,,
1249,241.5,4m 1.5s,39.23035513,-77.25570921,GPS POI,272.0,82.9,0.0,0.0,1.5,0.7,181.7,55.4,39.23055476,-77.25511997,15,82,15.713,0.009,3.927,3.925,3.927,3.934,-0.9,0,0,2.2,8.1,91.9,1024,1024,1024,1024,1024,,,,,
1250,241.6,4m 1.6s,39.2303544,-77.25570929,GPS POI,272.0,82.9,0.0,0.0,1.5,0.7,181.9,55.4,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,3.1,9.1,91.8,1024,1024,1024,1024,1024,,,,,
1251,241.7,4m 1.7s,39.23035362,-77.25570938,GPS POI,272.0,82.9,0.0,0.0,1.5,0.7,182.0,55.5,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,3.4,8.4,91.7,1024,1024,1024,1024,1024,,,,,
1252,241.8,4m 1.8s,39.23035284,-77.25570951,GPS POI,272.0,82.9,0.0,0.0,1.8,0.8,182.1,55.5,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,2.5,7.8,91.4,1024,1024,1024,1024,1024,,,,,
1253,241.9,4m 1.9s,39.23035206,-77.25570965,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,182.3,55.6,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,1.4,7.7,91.1,1024,1024,1024,1024,1024,,,,,
1254,242.1,4m 2.1s,39.23035047,-77.25570986,GPS POI,271.7,82.8,0.0,0.0,1.7,0.8,182.6,55.7,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,2.9,8.3,90.8,1024,1024,1024,1024,1024,,,,,
1255,242.2,4m 2.2s,39.23034965,-77.25570994,GPS POI,272.0,82.9,0.0,0.0,2.0,0.9,182.7,55.7,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,3.5,7.8,90.8,1024,1024,1024,1024,1024,,,,,
1256,242.3,4m 2.3s,39.23034882,-77.25571005,GPS POI,272.0,82.9,0.0,0.0,1.8,0.8,182.9,55.7,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,2.6,7.8,90.6,1024,1024,1024,1024,1024,,,,,
1257,242.4,4m 2.4s,39.23034802,-77.25571018,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,183.0,55.8,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,1.4,7.9,90.3,1024,1024,1024,1024,1024,,,,,
1258,242.5,4m 2.5s,39.23034721,-77.25571029,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,183.2,55.8,39.23055476,-77.25511997,15,82,15.739,0.008,3.932,3.933,3.934,3.94,-0.9,0,0,1.2,7.8,90.2,1024,1024,1024,1024,1024,,,,,
1259,242.6,4m 2.6s,39.23034644,-77.25571038,GPS POI,272.0,82.9,0.0,0.0,2.1,0.9,183.3,55.9,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.9,0,0,2.1,8,90.1,1024,1024,1024,1024,1024,,,,,
1260,242.7,4m 2.7s,39.2303457,-77.25571047,GPS POI,272.0,82.9,0.0,0.0,1.8,0.8,183.5,55.9,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.8,0,0,2,8.6,89.9,1024,1024,1024,1024,1024,,,,,
1261,242.8,4m 2.8s,39.23034498,-77.25571055,GPS POI,271.7,82.8,0.0,0.0,2.1,0.9,183.6,56.0,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.8,0,0,2.6,8.8,89.9,1024,1024,1024,1024,1024,,,,,
1262,242.9,4m 2.9s,39.23034425,-77.25571063,GPS POI,271.7,82.8,0.0,0.0,1.8,0.8,183.7,56.0,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.8,0,0,2,8.2,89.7,1024,1024,1024,1024,1024,,,,,
1263,243,4m 3s,39.23034354,-77.25571067,GPS POI,271.7,82.8,0.0,0.0,1.5,0.7,183.8,56.0,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.8,0,0,1.1,8.8,89.4,1024,1024,1024,1024,1024,,,,,
1264,243.3,4m 3.3s,39.23034129,-77.25571053,GPS POI,271.7,82.8,0.0,0.0,1.7,0.8,184.2,56.1,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.9,0,0,3.4,8.4,89.2,1024,1024,1024,1024,1024,,,,,
1265,243.4,4m 3.4s,39.23034051,-77.25571049,GPS POI,271.7,82.8,0.0,0.0,1.8,0.8,184.3,56.2,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.9,0,0,3.3,8.6,89,1024,1024,1024,1024,1024,,,,,
1266,243.5,4m 3.5s,39.23033971,-77.25571046,GPS POI,271.7,82.8,0.0,0.0,1.8,0.8,184.4,56.2,39.23055476,-77.25511997,15,82,15.742,0.013,3.932,3.931,3.935,3.944,-0.9,0,0,3.1,8.6,88.8,1024,1024,1024,1024,1024,,,,,
1267,244.2,4m 4.2s,39.23033418,-77.25571016,GPS POI,271.7,82.8,0.0,0.0,2.0,0.9,185.2,56.4,39.23055476,-77.25511997,15,82,15.761,0.013,3.934,3.937,3.943,3.947,-0.9,0,0,3.1,8.1,87.6,1024,1024,1024,1024,1024,,,,,
1268,248.3,4m 8.3s,39.23030216,-77.25570714,GPS POI,272.0,82.9,0.0,0.0,2.0,0.9,189.8,57.8,39.23055476,-77.25511997,15,81,15.768,0.008,3.938,3.942,3.942,3.946,-0.9,0,0,3.1,8.4,82.1,1024,1024,1024,1024,1024,,,,,Downlink Restored (after 0m 4.1s)
1269,252.4,4m 12.4s,39.23026778,-77.25569824,GPS POI,271.7,82.8,0.0,0.0,2.0,0.9,194.1,59.2,39.23055476,-77.25511997,16,81,15.764,0.013,3.934,3.939,3.944,3.947,-0.9,0.3,0,6.7,7,75.8,1024,1024,1024,1024,1024,,,,,Downlink Restored (after 0m 4.1s)
1270,252.7,4m 12.7s,39.23026538,-77.25569708,GPS POI,271.7,82.8,0.0,0.0,2.1,1.0,194.3,59.2,39.23055476,-77.25511997,16,81,15.764,0.013,3.934,3.939,3.944,3.947,-0.9,0.2,0,6.8,6.8,75.4,1024,1024,1024,1024,1024,,,,,
1271,252.9,4m 12.9s,39.23026381,-77.25569652,GPS POI,272.0,82.9,0.0,0.0,1.5,0.7,194.4,59.3,39.23055476,-77.25511997,16,81,15.764,0.013,3.934,3.939,3.944,3.947,-0.9,0.2,0,6.3,7.1,75.1,1024,1024,1024,1024,1024,,,,,
